id,name,artists,genre
5XsoDbDt98b0FkFLOhsJuS,Lat Lag Gayee,['Pritam'],desi pop
5Rn1DPzSzUktbhuNDDJocS,Party On My Mind,['Pritam'],desi pop
4pE05HNzmVFGpCOfNKE3w6,"Tum Hi Ho Bandhu (From ""Cocktail"")",['Pritam'],desi pop
6WediUhXDfm8FR3wlM0r3G,Subha Hone Na De,['Pritam'],desi pop
4AoQVhME8Ko6LNm4lV2wwQ,Hookah Bar,['Himesh Reshammiya'],desi pop
1rEVydQSe04NJUqyyEyeEq,Afghan Jalebi (Film Version),['Pritam'],desi pop
3CXHPRFNic9WOsazT4huOJ,Aa Re Pritam Pyaare,['Sajid-Wajid'],desi pop
1pwN1ldC7BTjip1hWQN6vJ,Caller Tune,['Himesh Reshammiya'],desi pop
5hRXhmEuQW3SJwX94BBV6u,Gulaabo,['Amit Trivedi'],desi pop
4tBMbRwLJa5BjwJ6FrBlks,Soni De Nakhre,['Sajid-Wajid'],desi pop
74AqVxZ3oXwJ8olHssBUG3,Ainvayi Ainvayi,['Salim–Sulaiman'],desi pop
3W1XPf7mvuQcWQB7U7MbTM,Dilliwaali Girlfriend,['Pritam'],desi pop
5YY8EsBdUYAg1NJQIvgCEj,Ghagra,['Pritam'],desi pop
4eu27jAU2bbnyHUC3G75U8,Badtameez Dil,['Pritam'],desi pop
6fORBVECjNDJ1gdq5uuoAz,Munni Badnaam,"['Sajid-Wajid', 'Lalit Pandit']",desi pop
18e3XXYCv4Tx8uUl1mP3CN,Balam Pichkari,['Pritam'],desi pop
2iXVckhPy7tP0wV9DvlrjZ,Mauja Hi Mauja,"['Pritam', 'Sandesh Shandilya']",desi pop
5f82cj8Bkl0mTsqAZiJkp1,Tu Mera Hero,['Pritam'],desi pop
71s7tZo8OGlN3VXyURWLUr,Make Some Noise For The Desi Boyz,['Pritam'],desi pop
0EH7sgeiFqDa3eS7ieW2zs,Chammak Challo,['Vishal-Shekhar'],desi pop
7JFIDJAi9RoCn0JYavNLRG,Shut Up & Bounce,['Vishal-Shekhar'],desi pop
0biCSADTAblvLTLtJz4pXO,Nashe Si Chadh Gayi,['Vishal-Shekhar'],desi pop
1tEto4JrqNmBZFH5uAiYqb,Sadi Gali,['Krsna Solo'],desi pop
48pyUxg9RYuwie5M9R7qRn,Sooraj Dooba Hain,"['Amaal Mallik', 'Ankit Tiwari', 'Meet Bros Anjjan']",desi pop
7m4CgL81VVIHaaiSxyH922,Desi Kalakaar,"['Yo Yo Honey Singh', 'Lil Golu']",desi pop
3Qpk2qHree1RTH5lZaKnEK,Desi Girl,['Vishal-Shekhar'],desi pop
5ZNWQ3GAz7ctU5rYmW81MV,"Bandook Meri Laila (feat. Raftaar, Sidharth Malhotra)",['Sachin-Jigar'],desi pop
3s7m0jmCXGcM8tmlvjCvAa,"Kaun Nachdi (From ""Sonu Ke Titu Ki Sweety"")",['Guru Randhawa'],desi pop
4c8erEn1DjLoDp0CRLkNnq,Nachde Ne Saare,['Various Artists'],desi pop
2UKK9UEbKlykbmLVP1zWIQ,Haule Haule,['Salim–Sulaiman'],desi pop
4HfmI5Yisll9PCOjJhtijw,Jhoom Barabar Jhoom,['Shankar-Ehsaan-Loy'],desi pop
7cWnks0lsRtpAi87COOiXK,O Re Piya,['Salim–Sulaiman'],desi pop
5KNuHsIeFtD0oukst77hBi,Maula Mere Maula,['Various Artists'],desi pop
4r8JqkhpTb5tzSKKHnVJIJ,Tujhe Bhula Diya,['Vishal-Shekhar'],desi pop
7F8RNvTQlvbeBLeenycvN6,Kun Faya Kun,['A.R. Rahman'],desi pop
2LcXJP95e4HKydTZ2mYfrx,Tujh Mein Rab Dikhta Hai,['Salim–Sulaiman'],desi pop
7pTYN6Gxy3MOibdXmkzc5V,Jhak Maar Ke,['Pritam'],desi pop
3yRLROmAcKJBqTrdEczFB8,Brown Rang,['Money Aujla'],desi pop
1WrrcqB5cmqxJIJMcYk6fj,"Aahun Aahun (From ""Love Aaj Kal"")",['Pritam'],desi pop
2W94YEMyahGhIrsjx35dVQ,"Twist (From ""Love Aaj Kal"")",['Pritam'],desi pop
4zUPL2OPTO3hgNhjaA1Rjn,I Hate Luv Storys,['Vishal-Shekhar'],desi pop
4J9n7thOdqi8gxRGNyQoVC,Gal Mitthi Mitthi,['Amit Trivedi'],desi pop
4qRcjFkFqSpLBzcbLDt7HL,Ambarsariya,['Ram Sampath'],desi pop
6VbmeIWTbNHM5uqoW7GTE4,Sheila Ki Jawani,"['Shirish Kunder', 'Vishal-Shekhar']",desi pop
1dxbiVeiV7nQ2V9qXnhJiB,Buddhu Sa Mann,['Various Artists'],desi pop
7q7eYVerltlW2sYBuga6Mj,High Heels,"['Jaz Dhami', 'Yo Yo Honey Singh']",desi pop
1Itd3Y9PBX4nfxmhhPBiYU,"Woofer (feat. Snoop Dogg, Zora Randhawa & Nargis Fakhri)",['Dr Zeus'],desi pop
2LEwvQq0PFtrmIl2dikenr,"High Rated Gabru (From ""High Rated Gabru"")",['Guru Randhawa'],desi pop
3TAhWtQnpoL5Vl9VQPl9fU,Senorita,['Shankar-Ehsaan-Loy'],desi pop
7Czm0vv2sYL5z4P51KY66e,Maahi Ve,['Shankar-Ehsaan-Loy'],desi pop
3rsx3pDYM3a08O0Yu3Tq6V,Pretty Woman,['Shankar-Ehsaan-Loy'],desi pop
1qTh7hzjd361hjuzeaMFWK,Hey Ya !,"['Shankar-Ehsaan-Loy', 'Midival Punditz', 'Karsh Kale']",desi pop
0og9wKFGgFFNQnrBe7eisG,Uff Teri Adaa,"['Shankar-Ehsaan-Loy', 'Midival Punditz', 'Karsh Kale']",desi pop
5cgKosPPj5Cs9a2JQufUc1,Ilahi,['Pritam'],desi pop
7MkhC2h8lDwyEfaKxf48cJ,Pappu Can't Dance,['A.R. Rahman'],desi pop
0oukMLKedsqQ3ltnI2daRO,Haaye Oye (feat. Ash King),['QARAN'],desi pop
1EjxJHY9A6LMOlvyZdwDly,Tum Mile,['Pritam'],desi pop
7wW9scVNLYFLsmBb1yAUmS,Blue Eyes,['Yo Yo Honey Singh'],desi pop
4UDFr3P1lRS6seQfmzCjz7,Ek Main Aur Ekk Tu,['Amit Trivedi'],desi pop
3aaiAWCet6sbfOfLSn3g7i,Tu Chahiye,['Pritam'],desi pop
7e6qTHVfRdaYsio90s1fHC,Ik Junoon (Paint It Red),['Shankar-Ehsaan-Loy'],desi pop
6riCsiX9csuomBYnenrtGd,Saadi Galli Aaja,['Various Artists'],desi pop
0LIdJDwGEJUDruEycKBK80,Locha-E-Ulfat,['Benny Dayal'],desi pop
5J1htd0xIGQ2L7RRucBAo6,"Daaru Desi (From ""Cocktail"")",['Pritam'],desi pop
1vBmaijoCBoqmwc3zs5n3s,Dus Bahane,"['Vishal-Shekhar', 'Ranjit']",desi pop
7CDP4uXu6mkBDzaTOx9yTS,Aadat Se Majboor,['Salim–Sulaiman'],desi pop
4xmkpE1Si5JL7NFxWrhV0S,"Humraah (From ""Malang - Unleash The Madness"")","['Sachet Tandon', 'The Fusion Project']",desi pop
4St20qfnH98z2CEY7Up5yn,Pungi,['Pritam'],desi pop
1r4oikmMdZZiGHkPA4hSoe,Character Dheela,"['Pritam', 'Devi Sri Prasad']",desi pop
35RWttZt8zGGzT0mWtlXpn,Jab Tak,['Amaal Mallik'],desi pop
3QCL4FJOSqLrFDJmcdNSbA,Sathi,"['Ritviz', 'Nucleya']",desi pop
6o1o5SVSqVPLKAnZxRQz4x,Manja,['Amit Trivedi'],desi pop
1iZLpuGMr4tn1F5bZu32Kb,Bijlee Bijlee,['Harrdy Sandhu'],desi pop
0JX7Es2j556FwtR6YqMKzP,Slow Motion Angreza,['Shankar-Ehsaan-Loy'],desi pop
7fl15uWBpbKrzrmEm48ZyP,O O Jaane Jaana,"['Jatin-Lalit', 'Sajid-Wajid', 'Himesh Reshammiya']",desi pop
1sYC1fG7s4p0pTykrJqmgW,Kyon,['Pritam'],desi pop
4gmL6HURFqPMwx8nWQoOn2,Bolo Ta Ra Ra,['Daler Mehndi'],desi pop
4Yp8zw7b35bheMVTp39o5O,Kya Karoon?,['Shankar-Ehsaan-Loy'],desi pop
0hgTkEDY9oIG5DPKN39KHP,Ude Dil Befikre,['Vishal-Shekhar'],desi pop
31phvnfUfwzi0nf3dO814j,Vele,['Vishal-Shekhar'],desi pop
6bdpj89aYEBjhpsenXAsmO,Enna Sona,['A.R. Rahman'],desi pop
3APdIdF8H0jsxSuGOqXedS,Kabhi Kabhi Aditi,['A.R. Rahman'],desi pop
22kRCQPyNXWZSQEcDvCmGD,Gulabi,['Sachin-Jigar'],desi pop
6z3p3Gm5FOH1n22ummzEh7,Darling,['Vishal Bhardwaj'],desi pop
5GjxbFTZAMhrVfVrNrrwrG,Na Na Na Na,['J Star'],desi pop
3wiKJ8i3Ixdrc3qxBFFbPM,Dupatta Tera Nau Rang Da,['Sajid-Wajid'],desi pop
0e5STSwtLEXKN4ygFYydJd,Aunty Ji,['Amit Trivedi'],desi pop
5pQODzb8j3xMQ1qvrQXJvo,Laung Da Lashkara,['Shankar-Ehsaan-Loy'],desi pop
3gOlVEwSmsrqKt590wbWt3,Laal Bindi,['Akull'],desi pop
4ws4fIFJDtQAjNQ53KYVl2,Aaj Se Teri,['Amit Trivedi'],desi pop
7DonyrUlcVcrtk28mqvWNL,Bang Bang,['Vishal-Shekhar'],desi pop
18YHbIhrleUkKKj2DvEp79,Zara Sa,['Pritam'],desi pop
3ZkmX9dKgLKUa2r026Xm3Y,Do U Wanna Partner,['Sajid-Wajid'],desi pop
1eFH9kh7L63Zb8FDqjbwZJ,Char Baj Gaye - Party Abhi Baaki Hai,['Sachin-Jigar'],desi pop
1ZiReD9pPTttQWwSoYqdyH,Aankhon Se Batana,['Dikshant'],desi pop
6dK1HEHZcQlh24bSU7pTaZ,Mundian to Bach Ke,['Panjabi MC'],desi pop
3yLmDJjYoPTeyGi5eA08S2,Dil Garden Garden Ho Gaya,"['Sachin-Jigar', 'Meet Bros Anjjan', 'Shankar-Ehsaan-Loy']",desi pop
1wnozUBSe7OMpmZiTPJC5j,Tum Tak,['A.R. Rahman'],desi pop
3HFjh7QljnUCBLsoTwMuTj,Kya Mujhe Pyar Hai,"['Pritam', 'Roop Kumar Rathod']",desi pop
17opN752ZQpNuoptelsNQ1,Pehli Nazar Mein,['Pritam'],desi pop
7lvDsmTRXFE3dK4OjvRiWB,Pasoori,"['Shae Gill', 'Ali Sethi']",desi pop
1aL9518P5G72N92b48tuKw,Summer High,['AP Dhillon'],desi pop
6VBhH7CyP56BXjp8VsDFPZ,"Kesariya (From ""Brahmastra"")","['Pritam', 'Arijit Singh', 'Amitabh Bhattacharya']",desi pop
2eTkxblLeqdTSsb2ivafDX,"Galliyan Returns (From ""Ek Villain Returns"")","['Ankit Tiwari', 'Manoj Muntashir']",desi pop
6y6pBKHe151pglLIiJw6iD,6 Maheenay,['Talha Dar'],desi pop
5RrOyaV2xOAnf62uWj24dB,OOPS,['King'],desi pop
6PSGzXHJaQogb2G8m8gGZZ,Dhundhala,"['Yashraj', 'Dropped Out', 'Talwiinder']",desi pop
7e6mcPDj3sEZ5TQkZjn6Fy,Habibi,['Asim Azhar'],desi pop
08Isz2ETWSBhvIl8UpKYsp,NO LOVE,['Shubh'],desi pop
0DXfJ2iKRDEG7rPgssWFea,"Rangisari (From ""Jugjugg Jeeyo"")","['Kanishk Seth', 'Kavita Seth']",desi pop
6zAvNLJkdyRApUHnlJjKfO,Jhoom - R&B Mix,['Ali Zafar'],desi pop
0snQrp1VaY5Pj1YIHRJpRJ,Chaand Baaliyan,['Aditya A'],desi pop
3wz2vWhYnnBoFmgMkqtzLy,Daku,['Chani Nattan'],desi pop
1GzgV0pRSUbenz25xWV2s8,Tauba (feat. Badshah),"['Payal Dev', 'Badshah']",desi pop
0yCWDaAgOtg6TKlNCg9rwA,Tu Aake Dekhle,['King'],desi pop
4VsP4Dm8gsibRxB5I2hEkw,Kahani Suno 2.0,['Kaifi Khalil'],desi pop
2cbaCL38j8eUXBQjvLawET,"Bhool Bhulaiyaa 2 Title Track (From ""Bhool Bhulaiyaa 2"")","['Pritam', 'Tanishk Bagchi', 'Neeraj Shridhar']",desi pop
2l3dFxtoSMgMQVyRIUHjpz,Akhiyaan,['Mitraz'],desi pop
5W7DOVGQLTigu09afW7QMT,295,['Sidhu Moose Wala'],desi pop
1XSSm7oKOzNE8oUapjIRWV,"The Punjaabban Song (From ""Jugjugg Jeeyo"")","['Tanishk Bagchi', 'Gippy Grewal', 'Zahrah S Khan']",desi pop
7k6QR9YHyW258yVN6FHO1T,Doobey,"['OAFF', 'Savera']",desi pop
6yvxu91deFKt3X1QoV6qMv,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")","['Anirudh Ravichander', 'Jonita Gandhi']",desi pop
0OdztoASgKBBNcAgtErk0X,Bikhra,"['Abdul Hannan', 'Rovalio']",desi pop
4PwTeFfKqmR3XIeXXUBDOf,"Maiyya Mainu (From ""Jersey"")","['Sachet-Parampara', 'Sachet Tandon']",desi pop
1iZLpuGMr4tn1F5bZu32Kb,Bijlee Bijlee,['Harrdy Sandhu'],desi pop
5pcmtf1lwrMqmAWWm248fY,DESIRES,['Various Artists'],desi pop
6qrifdo7QINdPQr80IelGi,Iraaday,"['Rovalio', 'Abdul Hannan']",desi pop
2NTVtNcpC0i1R7LVGaCZCF,Jugnu,['Badshah'],desi pop
3gOXq3FPPesm7VLPKmef6j,Rait Zara Si,['A.R. Rahman'],desi pop
4iEGv5Ne6HuCkFCjzxdWQK,Meri Jaan,['Sanjay Leela Bhansali'],desi pop
09vHbIezp9NP31CZWysk3v,"Najaa (From ""Sooryavanshi"")","['Tanishk Bagchi', 'Pav Dharia', 'Nikhita Gandhi']",desi pop
70MVLulHguwdhGo7100hsU,Ik Lamha,['Azaan Sami Khan'],desi pop
5JO2usoem1CW1pLL1kLj9E,Manike Mage Hithe,"['Chamath Sangeeth', 'Yohani', 'Satheeshan']",desi pop
7sVEoPc5ZUUQerRkgTypUZ,"Srivalli (From ""Pushpa The Rise Part - 01"")","['Javed Ali', 'Devi Sri Prasad']",desi pop
47Rqh5ZSamtIOFi7G6VgFJ,Paani Paani,"['Badshah', 'Aastha Gill']",desi pop
6FvSS3Goz7OC8oCC2eWqe8,Jalebi Baby (Tesher x Jason Derulo),"['Tesher', 'Jason Derulo']",desi pop
5zfRl79umXWvKoA7p4KEPa,"Tip Tip (From ""Sooryavanshi"")","['Tanishk Bagchi', 'Udit Narayan', 'Alka Yagnik']",desi pop
7HPM13Xek5XoRWxRzHfvkB,Dil Galti Kar Baitha Hai,"['Jubin Nautiyal', 'Meet Bros.', 'Shardul Rathod']",desi pop
0mvcsYusnTYlAkOZ077lDb,Ghana Kasoota (feat. Surbhi Jyoti),"['Raftaar', 'Rashmeet Kaur']",desi pop
3KeMulXbLDJBQdY5PZbGEh,Param Sundari,"['A.R. Rahman', 'Amitabh Bhattacharya']",desi pop
0XwRlvv3KlOu4HWlOH34XG,Lover,['Diljit Dosanjh'],desi pop
5urYiIXu1ZhfMAOsp7WDTc,"Dil Ko Karaar Aaya (From ""Sukoon"")","['Yasser Desai', 'Neha Kakkar', 'Rajat Nagpal']",desi pop
3UhmuWcFaLS3AO3kI9ynQ2,Insane,['Various Artists'],desi pop
58f4twRnbZOOVUhMUpplJ4,Brown Munde,['Various Artists'],desi pop
2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")","['Tanishk Bagchi', 'Jubin Nautiyal', 'Asees Kaur']",desi pop
5mnvugwfFYnJm9zuyGkgqF,"Ghalat Fehmi - From ""Superstar""","['Asim Azhar', 'Zenab Fatimah Sultan']",desi pop
5nsET7aVWXu017lsQjRFCV,Thoda Thoda Pyaar,"['Stebin Ben', 'Nilesh Ahuja', 'Kumaar']",desi pop
4hOsYVSWKWP71u3yQbcqZB,Waalian,['Harnoor'],desi pop
2ufLEVbzvEcJ3subW8jBUp,Lut Gaye,"['Jubin Nautiyal', 'Tanishk Bagchi', 'Nusrat Fateh Ali Khan']",desi pop
72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")",['Various Artists'],desi pop
2PEo8JQ48mfEv8a2HLqDvt,"Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")",['Sachin-Jigar'],desi pop
7ofWUKeNCUw1P64ArIwG9b,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","['Tony Kakkar', 'Neha Kakkar', 'Tanishk Bagchi']",desi pop
6q9XTgfWilsnyiFofvYrIF,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","['Badshah', 'Neha Kakkar']",desi pop
0WdbnNKO0Jt4BZACSDQh44,"Ghungroo (From ""War"")","['Vishal-Shekhar', 'Sanchit Balhara']",desi pop
7gAyu0od48mkaCw1laPKVC,Naagin,['Various Artists'],desi pop
0ZHILXmUaVSLEOCWxPQ1ga,Makhna,"['Tanishk Bagchi', 'Yasser Desai', 'Asees Kaur']",desi pop
28veUNu4veN0LOBVa0nFw8,"Muqabla (From ""Street Dancer 3D"")","['Yash Narvekar', 'Parampara Tandon', 'Tanishk Bagchi']",desi pop
2hTn8oS49IQULxAWs7hEBz,Sakhiyan2.0,['Various Artists'],desi pop
5I2wbDvSI98HLVB42YO9sU,"Lagdi Lahore Di (From ""Street Dancer 3D"")",['Various Artists'],desi pop
2TbCdbFzs2xO2nzasn0Qvw,"Don't Be Shy Again (From ""Bala"")",['Sachin-Jigar'],desi pop
1CM4rFDU9q4EoLy2K44qE6,"Naah Goriye (From ""Bala"")",['B Praak'],desi pop
74qF0JeFMVilMEeFDiQZ48,"Mummy Nu Pasand (From ""Jai Mummy Di"")","['Sunanda Sharma', 'Tanishk Bagchi']",desi pop
57jOEZtoLQK4zF2x55bdkp,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","['Rochak Kohli', 'Arijit Singh', 'Neha Kakkar']",desi pop
5fXslGZPI5Cco6PKHzlSL3,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",['Various Artists'],desi pop
7tbzfR8ZvZzJEzy6v0d6el,Liggi,['Ritviz'],desi pop
2l3dFxtoSMgMQVyRIUHjpz,Akhiyaan,['Mitraz'],indian indie
0iEdt7cayQ2XbicDeWFztj,Khwaab,['Anumita Nadesan'],indian indie
1ZiReD9pPTttQWwSoYqdyH,Aankhon Se Batana,['Dikshant'],indian indie
1rDjwexewf4hrdZT7SRNsH,Nasha (Equals Sessions),"['Faridkot', 'Amar Jalal']",indian indie
6oURWs2pULRYC9JAhLEaw8,Muskurahat,['Mitraz'],indian indie
322TxW77VZdX9gHynK5Xue,Aaj Na,['Ritviz'],indian indie
3F2BSn4ayglzMwquBRHZq6,Rangi Saari,"['Kavita Seth', 'Kanishk Seth']",indian indie
0P4AQdNDgEdi7J8mpgY8Jx,Khoya,"['Zariya', 'Aseem']",indian indie
52lObaMpTZyYt2aACIkBmC,Woh Raat,"['Shivoryx', 'Ronit Vinta']",indian indie
4hGHgXcTOD8BzJKMz062ZN,Raaz Tera Mera,['Akanksha Sethi'],indian indie
520NVZmA0cXVRrUUg0hOsc,Katputli Ke Dhaage,"['Himonshu Parikh', 'Anumita Nadesan']",indian indie
0snQrp1VaY5Pj1YIHRJpRJ,Chaand Baaliyan,['Aditya A'],indian indie
2qgXrzJsry4KgYoJCpuaul,Choo Lo,['The Local Train'],indian indie
7EYEswNmA0XjzwUitONgzK,Tuta Pull Wahan,['Deepak Rathore Project'],indian indie
08kTa3SL9sV6Iy8KLKtGql,Kasoor,['Prateek Kuhad'],indian indie
74kCarkFBzXYXNkkYJIsG0,Alag Aasmaan,['Anuv Jain'],indian indie
36jYuqoGDDlfZBst0p4JGy,Mehfooz,['Ritviz'],indian indie
7dNQpEI1bOetj5XZqpKU5M,Le Chal,['Himonshu Parikh'],indian indie
1EuQFujqMzy76oZZ7R2xNO,Pahadon Mein,['Salman Elahi'],indian indie
2D67rL8nrEWiLug7w2Q6nh,Kabhi Kabhi,['Anumita Nadesan'],indian indie
6E6BCsQHXDAdXsrL7zV71N,Roz Roz,"['The Yellow Diary', 'Shilpa Rao']",indian indie
6J4oLY2GEwOsUgEd50IpKy,Baarish Ka Asar,['Twin Strings'],indian indie
0NLkVxf0PyxsXBG3EuZcJf,Gul,['Anuv Jain'],indian indie
23gBGYYQcA8ivnVDj2eZxD,Tera Nishaan,"['Pina Colada Blues', 'Anumita Nadesan']",indian indie
47hXMyQDGW8sA1NGqmFL7h,All I Need,['Prateek Kuhad'],indian indie
6AlW2ZNQlzIKReQ1CS8J9r,Intezaar,['Lucky Ali'],indian indie
6ZmtxXUXRVjxOhugKkmerC,Dil Mere,['The Local Train'],indian indie
0cJTjTH3XVTTJh8F4Uq1db,Waqt Ki Baatein,['Dream Note'],indian indie
1TkyDEdjiUuYhoMkxdZCiO,Tere Hi Hum,['Prateek Kuhad'],indian indie
0VsdGpccIWa7h8sYZmaO0G,Kaagaz Ki Naav,['Last Minute India'],indian indie
6RtnuC14DOUrvpRgS6WMQX,Zakir,['NAALAYAK'],indian indie
5aQe0faFOjeskrHwpleXLJ,Yellow Paper Daisy,['When Chai Met Toast'],indian indie
5on36dq2B35S2RRGvNQCRo,Gumsum,['Akanksha Bhandari'],indian indie
6hFeEa1XPaw2bbHi8eFt4x,Ek Din,['Raman Negi'],indian indie
4LtSTc3xANVhYeeN69nscM,Aaftaab,['The Local Train'],indian indie
1JelKGBph8gon106Wqjwu2,Jab Tum Miley,['Abhilasha Sinha'],indian indie
1xtkLqZcGPQZP9549WlmfH,Mishri,['Anuv Jain'],indian indie
0lbe1bIqb5rR1czdQP6fTK,Kahaani,['Dream Note'],indian indie
0zFcYzwaLbJAhg7bvSVavv,Mai Ni Meriye,['Lost Stories'],indian indie
2AB7fsbG0eZJjDGile69CQ,Mera Safar,['Iqlipse Nova'],indian indie
5nTbPFqLKmQdIg1SD8KgG4,Meri Baaton Mein Tu,['Anuv Jain'],indian indie
1XmoGNf6OVs6N251UejkbN,KTMBK,"['Zaeden', 'Hanita Bhambri']",indian indie
3TaoFBplKZB4AclYV2cDwT,Firefly,['When Chai Met Toast'],indian indie
7xxk2elVJN3IjhbV3T8Shz,days,['Zaeden'],indian indie
43mHckutQvJr49nT0UvRxy,Sage,['Ritviz'],indian indie
2ygS9eInDfG5prFbeeiEYC,Sha- Dobara,['Shashwat Sachdev'],indian indie
4kXkT9HF9ZfDjuv3LIKcwJ,"Dil Beparvah - The Dewarists, Season 5","['Ankur Tewari', 'Prateek Kuhad']",indian indie
5GJPqaqlCSN19ReZ3Hmue4,When We Feel Young,['When Chai Met Toast'],indian indie
7qMCYAkTTbFOw1hUXvAAje,Humara Ho Gaya,['Osho Jain'],indian indie
7h5jBU18CqXNhDUKRr6y7h,Ae Re Sakhi,['Namita Choudhary'],indian indie
6cmPjiylmkjv2wiBCx2AHz,Rab Raakha,['The Yellow Diary'],indian indie
7D5x7oRRK279Tx3SzJ95it,Betahasha,"['Akanksha Bhandari', 'Nilotpal Sinha']",indian indie
7uhINGViZPygI2AljxO8KN,cold/mess,['Prateek Kuhad'],indian indie
54jXWKDWh2IAFnuYcYEwb3,Khaare Raste,['Raghav Kaushik'],indian indie
3DwDpL9QpO5gqPFuHZXUx9,Sukoon,['Samar Mehdi'],indian indie
6IjeHG6oLIkZeSq2SMEAtd,Blush,['Taba Chake'],indian indie
0HDm8hVrpUDAXLmvortmoy,Jaadoogari,['Anand Bhaskar Collective'],indian indie
0wNf3Yk11625KJ6mDkEjzu,Aao Chalein,['Taba Chake'],indian indie
3q5Ur1rIlB8NuOY6FbzxJs,Baatein,['Raghav Chaitanya'],indian indie
0s76ExpXyMGVBlKLUr683e,Faasle,['Aditya Rikhari'],indian indie
6J5ymVSQlrmZ2Y48GYLaoK,Kaari,['Adarsh Rao'],indian indie
4zTg4g1gKpxWTShLFDEill,i'll find my way to you tomorrow,['Kevin Fernando'],indian indie
2rjCLFdX8n9xLoMZgdMMxt,Kya Tum Naraaz Ho? (Raw),['Tanmaya Bhatnagar'],indian indie
4qBHgJWDMuWhgWwp2FFz7z,Sanware,"['Priyansh Srivastava', 'Garvit Soni']",indian indie
5fPWflMcJ7zT8BSnHQD9Wh,Manzil,['Anupam Roy'],indian indie
5iCY0TXNImK4hyKfcplQsg,Baarishein,['Anuv Jain'],indian indie
5ZsAhuQ24mWHiduaxJqnhW,Udd Gaye,['Ritviz'],indian indie
5DEp8hauuZ45oG38YOkkQq,Aziyat,['Pratsofficial'],indian indie
16ZcfVSuCcBDdlpvmEIA1i,Muskan,['Dikshant'],indian indie
6sdird6R3Bl7KXbCXpnPVy,Lage Nahi Man,['Vismay Patel'],indian indie
3FTRSa9mWB3kKx2jkhUAN3,Tum Jab Paas,['Prateek Kuhad'],indian indie
1qJEPAY2PNphzM8o1VFEtt,Koi Jaane Na,['Raghav Kaushik'],indian indie
2S3erlZaNr7EGakVORv619,Saal,"['Ishpreet Singh', 'Khushraj Hussain']",indian indie
4l9YKebWc0WGhcNbtJFeRe,Rehnuma,['Last Minute India'],indian indie
3p2WQ8mlRhETkOxcn8tVDc,Noor,"['Lost Stories', 'Akanksha Bhandari', 'Zaeden']",indian indie
3RgqESJgY3KhxvonPhZ9Gp,Barsatein,['Mitraz'],indian indie
0y8lqslrswqgJgDKNxd8zo,Right Wali Payal,"['Aditya A', 'Saiwariya']",indian indie
0OdztoASgKBBNcAgtErk0X,Bikhra,"['Abdul Hannan', 'Rovalio']",indian indie
1yFryDjhXXIIaJA1dKqrab,Faltu Pyar,"['Hasan Raheem', 'Natasha Noorani', 'Talal Qureshi']",indian indie
7D5x7oRRK279Tx3SzJ95it,Betahasha,"['Akanksha Bhandari', 'Nilotpal Sinha']",indian indie
4hGHgXcTOD8BzJKMz062ZN,Raaz Tera Mera,['Akanksha Sethi'],indian indie
7LgOVDbOr2xAKrBwuEwGDw,nazar/surma,['Rutaba Yaqub'],indian indie
4VsP4Dm8gsibRxB5I2hEkw,Kahani Suno 2.0,['Kaifi Khalil'],indian indie
4tkk65MyQNzYOQKgVbLCZ3,Siyah,"['Abdul Hannan', 'BAIG']",indian indie
1WUUDaIcbhfpT8zOSJSUq7,pyaar hai asli,['Maanu'],indian indie
6sdird6R3Bl7KXbCXpnPVy,Lage Nahi Man,['Vismay Patel'],indian indie
51r4ThTtRZgGyDstKxgvgi,What Love Meant,['Dameer'],indian indie
764XnzLSpfB7VSMkKywfMB,Baaton Baaton Main,"['Shashwat Sachdev', 'Anumita Nadesan']",indian indie
1J8u6r4Iy1fT3xEil4p7VP,Nusrat,['NAALAYAK'],indian indie
3chiE90csYmQ8UIZvuT9gH,Khushiyon Ke Pal,['Hanita Bhambri'],indian indie
16ZcfVSuCcBDdlpvmEIA1i,Muskan,['Dikshant'],indian indie
2D67rL8nrEWiLug7w2Q6nh,Kabhi Kabhi,['Anumita Nadesan'],indian indie
46qCjuV2ydLZNdGxf2PSWB,Makhmal,"['Prateeksha Srivastava', 'Priyanshu Soni', 'BLUK']",indian indie
1IsMTMT8ASvZqApzGKkAG9,Ye Teri Meri Kahani,"['Keshuv Huria', 'Sumedha Karmahe']",indian indie
6hFeEa1XPaw2bbHi8eFt4x,Ek Din,['Raman Negi'],indian indie
20H7gJ6egUmfOzQ00t5DEH,Bekhabar,"['Deepanshi Nagar', 'Arjit Shrivastava', 'Aviral Kumar']",indian indie
0snQrp1VaY5Pj1YIHRJpRJ,Chaand Baaliyan,['Aditya A'],indian indie
6itdaQh0oR32nRC5gcpP8q,I Could Save You,['Duava'],indian indie
2525hFocawLjp4pl2dNaYl,Open Door,['Baila Curry'],indian indie
